geonameid,name,asciiname,country_code,latitude,longitude,population,elevation
666475,Şomcuta Mare,Somcuta Mare,RO,47.51667,23.46667,6446,
678290,Fieni,Fieni,RO,45.13333,25.41667,6431,
686399,Amara,Amara,RO,44.61667,27.31667,6423,
667706,Scheia,Scheia,RO,47.65,26.23333,6403,
673387,Mihăileşti,Mihailesti,RO,44.32667,25.90833,6380,
678063,Floreşti,Floresti,RO,45.05,25.78333,6380,
664505,Tuluceşti,Tulucesti,RO,45.56667,28.03333,6377,
667991,Sarichioi,Sarichioi,RO,44.95,28.85,6360,
668263,Sagna,Sagna,RO,46.98333,27.01667,6326,
686090,Asău,Asau,RO,46.44301,26.40036,6322,
662970,Vidra,Vidra,RO,45.91667,26.9,6309,
678050,Floreşti,Floresti,RO,46.74574,23.49375,6287,
677158,Girov,Girov,RO,46.95,26.51667,6286,
667966,Sărmaşu,Sarmasu,RO,46.75,24.16667,6265,
684630,Bixad,Bixad,RO,47.93333,23.4,6263,
679133,Doljeşti,Doljesti,RO,47.03333,26.98333,6255,
685628,Băleşti,Balesti,RO,45.01667,23.21667,6233,
664003,Vadu Moldovei,Vadu Moldovei,RO,47.38333,26.36667,6226,
675590,Însurăţei,Insuratei,RO,44.91667,27.6,6212,
680720,Cornu Luncii,Cornu Luncii,RO,47.46667,26.15,6194,
685707,Bălan,Balan,RO,46.6505,25.80834,6183,
662822,Vânători-Neamţ,Vanatori-Neamt,RO,47.2,26.31667,6179,
674061,Măieru,Maieru,RO,47.4,24.75,6170,
686145,Armăşeşti,Armasesti,RO,44.75,26.58333,6156,
683041,Cajvana,Cajvana,RO,47.7,25.96667,6150,
671118,Periş,Peris,RO,44.68472,26.01389,6149,
677060,Glina,Glina,RO,44.38333,26.25,6142,
665497,Tărlungeni,Tarlungeni,RO,45.63333,25.75,6136,
681151,Cojasca,Cojasca,RO,44.71667,25.85,6124,
681971,Ciacova,Ciacova,RO,45.50806,21.12861,6124,
676262,Helegiu,Helegiu,RO,46.35,26.75,6115,
673932,Măneşti,Manesti,RO,44.86667,25.85,6108,
676351,Halmeu,Halmeu,RO,47.96667,23.01667,6106,
676617,Gruiu,Gruiu,RO,44.73333,26.23333,6105,
664372,Udeşti,Udesti,RO,47.56667,26.41667,6100,
674517,Lumina,Lumina,RO,44.28333,28.56667,6092,
684619,Blăgeşti,Blagesti,RO,46.68333,26.65,6090,
674011,Mălini,Malini,RO,47.46667,26.08333,6088,
673586,Merei,Merei,RO,45.13333,26.68333,6066,
670794,Pâncota,Pancota,RO,46.33333,21.7,6063,
678490,Făget,Faget,RO,45.85,22.18333,6056,
680831,Cordun,Cordun,RO,46.95,26.86667,6055,
673632,Medieşu Aurit,Mediesu Aurit,RO,47.78333,23.15,6053,
664281,Umbrăreşti,Umbraresti,RO,45.71667,27.46667,6048,
665318,Teiuş,Teius,RO,46.2,23.68333,6045,
679749,Dăneţi,Daneti,RO,43.98333,24.05,6043,
678715,Dumbrava Roşie,Dumbrava Rosie,RO,46.88333,26.43333,6038,
665196,Ţibana,Tibana,RO,46.98333,27.33333,6033,
673893,Mărăcineni,Maracineni,RO,45.2,26.8,6031,
663045,Vereşti,Veresti,RO,47.6,26.43333,6025,
680911,Copălău,Copalau,RO,47.61667,26.83333,6023,
663178,Vărbilău,Varbilau,RO,45.18333,25.95,6021,
665359,Techirghiol,Techirghiol,RO,44.05,28.6,6020,
668297,Săcueni,Sacueni,RO,47.35,22.1,6013,126
682660,Cărpiniş,Carpinis,RO,45.78722,20.90417,6010,
674349,Luncaviţa,Luncavita,RO,45.28333,28.26667,5992,
664311,Ulmeni,Ulmeni,RO,47.46667,23.3,5989,
