geonameid,name,asciiname,country_code,latitude,longitude,population,elevation
3046353,Piliscsaba,Piliscsaba,HU,47.63417,18.82886,5497,
3044809,Szécsény,Szecseny,HU,48.08057,19.52019,5479,
720679,Füzesgyarmat,Fuzesgyarmat,HU,47.1,21.21667,5462,
12749912,Népszínháznegyed,Nepszinhaznegyed,HU,47.4963,19.0789,5445,
719555,Kaba,Kaba,HU,47.35,21.28333,5433,
3046087,Pusztaszabolcs,Pusztaszabolcs,HU,47.13718,18.76704,5401,
714914,Téglás,Teglas,HU,47.71667,21.68333,5342,
717662,Mezőhegyes,Mezohegyes,HU,46.31667,20.81667,5287,
719640,Jászladány,Jaszladany,HU,47.36667,20.16667,5282,
3044151,Tápiószele,Tapioszele,HU,47.33609,19.87724,5281,
3054693,Aszód,Aszod,HU,47.65174,19.4785,5258,
3053684,Diósd,Diosd,HU,47.4095,18.94898,5242,
3044181,Taksony,Taksony,HU,47.32968,19.06695,5209,
714742,Tiszalök,Tiszalok,HU,48.01667,21.38333,5203,
3051016,Izsák,Izsak,HU,46.80454,19.35172,5199,
718637,Komádi,Komadi,HU,47.0,21.5,5177,
3048725,Lőrinci,Lorinci,HU,47.73295,19.67867,5175,
13535559,Orbánhegy,Orbanhegy,HU,47.49539,19.00583,5162,
722882,Alsózsolca,Alsozsolca,HU,48.06982,20.88046,5137,
12749844,Soroksár-Ujtelep,Soroksar-Ujtelep,HU,47.41557,19.13197,5136,
3050526,Kartal,Kartal,HU,47.67133,19.542,5114,
3053253,Erdőkertes,Erdokertes,HU,47.67261,19.30786,5096,
3050311,Kerekegyháza,Kerekegyhaza,HU,46.93722,19.47806,5085,
3055584,Balatonboglár,Balatonboglar,HU,46.77525,17.64415,5069,
715259,Szikszó,Szikszo,HU,48.2,20.93333,5068,
3053577,Dömsöd,Domsod,HU,47.09005,19.01106,5050,
717345,Nagyhalász,Nagyhalasz,HU,48.13266,21.76104,5035,
3050088,Kisbér,Kisber,HU,47.50289,18.03665,4972,
718315,Kunmadaras,Kunmadaras,HU,47.43333,20.8,4952,
3055091,Berhida,Berhida,HU,47.11131,18.12948,4948,
718615,Kondoros,Kondoros,HU,46.76667,20.8,4924,
3048194,Mélykút,Melykut,HU,46.21509,19.38102,4901,
12749846,Csepel-Kertváros,Csepel-Kertvaros,HU,47.42015,19.08463,4883,
719643,Jászkisér,Jaszkiser,HU,47.45,20.21667,4879,
3053863,Csurgó,Csurgo,HU,46.25314,17.1006,4829,
721559,Csorvás,Csorvas,HU,46.63333,20.83333,4796,
717130,Nagyszénás,Nagyszenas,HU,46.68333,20.66667,4774,
714449,Újkígyós,Ujkigyos,HU,46.58333,21.03333,4761,
3044149,Tápiószentmárton,Tapioszentmarton,HU,47.3399,19.74648,4756,
3044084,Tát,Tat,HU,47.74148,18.64813,4738,
721208,Egyek,Egyek,HU,47.63333,20.9,4737,
714739,Tiszalúc,Tiszaluc,HU,48.03774,21.07261,4718,
3047127,Őrbottyán,Orbottyan,HU,47.68711,19.28239,4670,
716197,Rákóczifalva,Rakoczifalva,HU,47.08333,20.23333,4658,
719843,Hosszúpályi,Hosszupalyi,HU,47.39303,21.7328,4657,
3042507,Zsámbék,Zsambek,HU,47.54814,18.72011,4657,
3046546,Páty,Paty,HU,47.51709,18.82851,4653,
721189,Elek,Elek,HU,46.53333,21.25,4645,
714265,Vámospércs,Vamospercs,HU,47.53333,21.9,4633,
3047922,Mórahalom,Morahalom,HU,46.21806,19.8851,4628,
3054606,Bugyi,Bugyi,HU,47.22748,19.14664,4600,
721161,Emőd,Emod,HU,47.93333,20.81667,4574,
12749879,Lakatos-lakótelep,Lakatos-lakotelep,HU,47.45433,19.17435,4564,
3049036,Lábatlan,Labatlan,HU,47.74735,18.49623,4553,
12749900,Laposdűlő,Laposdulo,HU,47.49248,19.11488,4525,
3054434,Csákvár,Csakvar,HU,47.39184,18.46501,4470,
7284899,Algyő,Algyo,HU,46.33472,20.20849,4459,
719252,Kenderes,Kenderes,HU,47.25,20.68333,4456,
721789,Csenger,Csenger,HU,47.83582,22.68096,4441,
3052574,Fonyód,Fonyod,HU,46.74303,17.55754,4419,
716204,Rakamaz,Rakamaz,HU,48.12372,21.46429,4417,
3048326,Martonvásár,Martonvasar,HU,47.31601,18.79045,4391,
12749882,Miklóstelep,Miklostelep,HU,47.44666,19.19539,4379,
3053712,Devecser,Devecser,HU,47.10316,17.43802,4369,
3046916,Örkény,Orkeny,HU,47.12991,19.43324,4351,
12749867,Bókaytelep,Bokaytelep,HU,47.43806,19.18106,4346,
