geonameid,name,asciiname,country_code,latitude,longitude,population,elevation
691149,Tsebrykove,Tsebrykove,UA,47.1464,30.10787,2806,38
710703,Chornohuzy,Chornohuzy,UA,48.27125,25.22889,2804,318
695400,Roztoky,Roztoky,UA,48.06618,24.29051,2803,
708430,Horishni Sherivtsi,Horishni Sherivtsi,UA,48.39671,25.95269,2793,260
687088,Yezupil,Yezupil,UA,49.04154,24.78102,2792,260
700375,Nedoboyvtsi,Nedoboyvtsi,UA,48.43181,26.36724,2789,249
708545,Holubyne,Holubyne,UA,48.56937,22.97183,2781,
712433,Velyki Berehy,Velyki Berehy,UA,48.23161,22.74985,2766,
710764,Chorna Tysa,Chorna Tysa,UA,48.30672,24.33376,2746,
706947,Kamyanske,Kamyanske,UA,45.81909,29.25891,2739,43
687080,Karakurt,Karakurt,UA,45.64063,28.70511,2707,24
709778,Dolyns’ke,Dolyns'ke,UA,45.46878,28.32553,2705,15
703662,Kupka,Kupka,UA,48.04799,25.78175,2671,365
690494,Vanchikivtsi,Vanchikivtsi,UA,48.21571,26.44921,2656,124
704697,Kotlovyna,Kotlovyna,UA,45.50692,28.57438,2643,30
692485,Storozhnytsia,Storozhnytsia,UA,48.60403,22.23269,2623,
688896,Voinyliv,Voinyliv,UA,49.12893,24.49198,2619,273
700489,Nahirne,Nahirne,UA,45.42998,28.44852,2611,26
702606,Lukavtsi,Lukavtsi,UA,48.20224,25.41234,2608,413
704730,Kostryzhivka,Kostryzhivka,UA,48.65456,25.70916,2606,165
9983651,Lativka,Lativka,UA,46.56555,30.71518,2600,30
701927,Mamalyha,Mamalyha,UA,48.25547,26.58522,2589,115
706333,Kholodna Balka,Kholodna Balka,UA,46.60626,30.58363,2582,36
701241,Mykhaylivka,Mykhaylivka,UA,45.94961,29.69661,2577,14
9983711,Khlibodarske,Khlibodarske,UA,46.48455,30.59374,2570,65
697877,Pavlivka,Pavlivka,UA,45.96102,29.48856,2556,13
699174,Novoselytsya,Novoselytsya,UA,48.43355,26.98904,2520,258
708799,Hlavani,Hlavani,UA,45.84468,29.19499,2510,34
692747,Stari Broskivtsi,Stari Broskivtsi,UA,48.23912,25.74668,2503,260
691969,Tabaky,Tabaky,UA,45.72669,28.60686,2498,35
700301,Nepolokivtsi,Nepolokivtsi,UA,48.38809,25.6353,2471,194
698023,Panka,Panka,UA,48.17435,25.64795,2469,363
695854,Rokytne,Rokytne,UA,48.32978,26.19039,2468,217
713685,Oleksandrivka,Oleksandrivka,UA,45.89067,28.94747,2457,75
701063,Myrne,Myrne,UA,46.4681,30.37136,2443,44
696821,Podvirne,Podvirne,UA,48.29848,26.62016,2440,168
698422,Orikhivka,Orikhivka,UA,45.80679,28.90336,2426,62
704842,Korytne,Korytne,UA,48.33463,25.38912,2396,271
